Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Recency,Frequency,Monetary,EngagementScore,ComplaintRatio,Churn
0.0,1,3.0,15.0,5,0,3.0,3.0,2,5.0,2,1.0,1.0,17.0,0.0,1.0,3.0,182.24,3.0,1.0,182.24,3.0,0.9999900000999989,1
14.0,2,1.0,18.0,4,1,2.0,3.0,4,2.0,0,4.0,1.0,11.0,1.0,1.0,0.0,147.66,0.0,1.0,147.66,2.4000000000000004,0.24999937500156252,0
0.0,0,1.0,14.0,0,1,3.0,3.0,3,3.0,0,2.0,0.0,12.0,2.0,2.0,2.0,126.1,2.0,2.0,126.1,3.0,0.0,1
10.0,1,1.0,31.0,3,0,2.0,4.0,2,2.0,1,8.0,0.0,13.0,0.0,1.0,3.0,157.31,3.0,1.0,157.31,2.8,0.0,0
0.0,2,1.0,14.0,4,1,2.0,4.0,3,3.0,0,2.0,0.0,13.0,2.0,2.0,2.0,125.38999999999999,2.0,2.0,125.38999999999999,2.8,0.0,0
7.0,1,3.0,15.0,4,0,3.0,3.0,2,3.0,0,2.0,0.0,20.0,1.0,1.0,3.0,157.14,3.0,1.0,157.14,3.0,0.0,0
8.0,2,2.0,14.0,1,1,3.0,3.0,4,3.0,2,2.0,0.0,17.0,0.0,1.0,4.0,143.23,4.0,1.0,143.23,3.0,0.0,0
0.0,1,3.0,29.0,4,0,2.0,4.0,0,5.0,0,2.0,0.0,13.0,0.0,3.0,10.0,173.36,10.0,3.0,173.36,2.8,0.0,1
13.0,0,1.0,15.0,3,0,2.0,3.0,0,3.0,2,10.0,0.0,17.0,0.0,2.0,13.0,234.99,13.0,2.0,234.99,2.4000000000000004,0.0,0
5.0,0,3.0,18.0,4,1,2.0,3.0,1,5.0,2,1.0,1.0,12.0,7.0,2.0,14.0,237.57999999999998,14.0,2.0,237.57999999999998,2.4000000000000004,0.9999900000999989,1
15.0,1,3.0,10.0,5,1,2.0,3.0,2,5.0,2,8.0,0.0,13.0,1.0,1.0,5.0,151.55,5.0,1.0,151.55,2.4000000000000004,0.0,0
9.0,2,1.0,6.0,0,1,2.0,4.0,3,3.0,0,7.0,0.0,12.0,1.0,1.0,7.0,122.58000000000001,7.0,1.0,122.58000000000001,2.8,0.0,0
0.0,2,1.0,30.0,3,1,2.0,3.0,4,4.0,2,9.0,0.0,22.0,1.0,1.0,2.0,135.97,2.0,1.0,135.97,2.4000000000000004,0.0,0
0.0,2,1.0,14.0,4,0,3.0,3.0,3,2.0,0,2.0,1.0,11.0,1.0,1.0,0.0,125.15,0.0,1.0,125.15,3.0,0.49999750001249993,1
0.0,2,1.0,9.0,3,1,2.0,1.0,4,2.0,0,2.0,0.0,22.0,1.0,1.0,7.0,144.2,7.0,1.0,144.2,1.6,0.0,0
3.0,1,3.0,16.0,5,1,3.0,4.0,2,3.0,0,2.0,0.0,18.0,1.0,1.0,4.0,165.78,4.0,1.0,165.78,3.4,0.0,0
13.0,0,1.0,32.0,3,0,3.0,4.0,2,2.0,0,4.0,1.0,13.0,1.0,1.0,0.0,144.22,0.0,1.0,144.22,3.4,0.24999937500156252,0
8.0,1,1.0,8.0,4,1,2.0,4.0,0,4.0,1,3.0,0.0,18.0,6.0,6.0,4.0,202.74,4.0,6.0,202.74,2.8,0.0,0
7.0,0,1.0,6.0,3,1,3.0,4.0,2,5.0,2,1.0,0.0,20.0,1.0,4.0,9.0,153.43,9.0,4.0,153.43,3.4,0.0,0
8.0,0,1.0,14.0,6,1,2.0,4.0,3,2.0,0,2.0,0.0,13.0,2.0,2.0,2.0,123.75999999999999,2.0,2.0,123.75999999999999,2.8,0.0,0
6.0,1,3.0,15.0,5,0,2.0,5.0,2,3.0,2,9.0,0.0,13.0,1.0,1.0,3.0,153.46,3.0,1.0,153.46,3.2,0.0,1
5.0,0,3.0,8.0,4,0,3.0,3.0,3,5.0,1,2.0,0.0,12.0,0.0,1.0,0.0,128.27,0.0,1.0,128.27,3.0,0.0,0
29.0,1,1.0,10.0,2,0,3.0,3.0,5,5.0,1,5.0,0.0,15.0,0.0,4.0,2.0,299.43,2.0,4.0,299.43,3.0,0.0,0
2.0,2,1.0,12.0,0,0,3.0,3.0,3,2.0,0,2.0,0.0,13.0,0.0,1.0,8.0,131.31,8.0,1.0,131.31,3.0,0.0,0
0.0,2,1.0,14.0,4,1,2.0,3.0,3,5.0,2,2.0,0.0,25.0,0.0,1.0,0.0,125.52000000000001,0.0,1.0,125.52000000000001,2.4000000000000004,0.0,0
18.0,2,1.0,13.0,3,0,2.0,3.0,4,3.0,0,5.0,1.0,19.0,1.0,1.0,2.0,144.77,2.0,1.0,144.77,2.4000000000000004,0.19999960000080003,0
10.0,1,1.0,6.0,4,0,2.0,4.0,2,2.0,0,2.0,0.0,13.0,3.0,3.0,11.0,164.74,11.0,3.0,164.74,2.8,0.0,0
0.0,2,1.0,9.0,4,1,3.0,4.0,3,3.0,2,2.0,0.0,12.0,0.0,1.0,2.0,130.33,2.0,1.0,130.33,3.4,0.0,0
7.0,2,1.0,16.0,4,1,3.0,3.0,3,3.0,2,2.0,1.0,11.0,1.0,1.0,2.0,129.36,2.0,1.0,129.36,3.0,0.49999750001249993,1
26.0,1,1.0,13.0,3,0,2.0,3.0,5,3.0,1,4.0,0.0,18.0,1.0,4.0,7.0,286.06,7.0,4.0,286.06,2.4000000000000004,0.0,0
9.0,2,1.0,21.0,4,0,3.0,5.0,3,2.0,0,1.0,1.0,18.0,1.0,1.0,3.0,121.68,3.0,1.0,121.68,3.8,0.9999900000999989,0
0.0,0,1.0,9.0,4,1,3.0,4.0,3,2.0,0,1.0,1.0,11.0,0.0,1.0,0.0,128.53,0.0,1.0,128.53,3.4,0.9999900000999989,1
19.0,1,3.0,8.0,5,0,3.0,3.0,1,5.0,0,9.0,0.0,23.0,1.0,15.0,9.0,270.48,9.0,15.0,270.48,3.0,0.0,0
9.0,0,1.0,23.0,4,1,3.0,5.0,3,3.0,2,3.0,0.0,13.0,1.0,1.0,0.0,122.9,0.0,1.0,122.9,3.8,0.0,0
6.0,2,2.0,8.0,6,1,2.0,3.0,4,3.0,0,2.0,0.0,13.0,0.0,1.0,4.0,136.0,4.0,1.0,136.0,2.4000000000000004,0.0,0
9.0,0,1.0,11.0,4,1,3.0,4.0,3,5.0,1,7.0,0.0,17.0,1.0,1.0,0.0,121.07,0.0,1.0,121.07,3.4,0.0,1
3.0,2,3.0,35.0,4,1,3.0,3.0,2,5.0,1,9.0,0.0,19.0,1.0,1.0,3.0,141.15,3.0,1.0,141.15,3.0,0.0,0
13.0,0,3.0,8.0,3,1,3.0,3.0,2,4.0,0,6.0,0.0,12.0,1.0,1.0,0.0,143.27,0.0,1.0,143.27,3.0,0.0,0
23.0,0,1.0,8.0,3,0,1.0,3.0,1,5.0,0,3.0,0.0,22.0,1.0,2.0,2.0,278.56,2.0,2.0,278.56,1.8000000000000003,0.0,0
1.0,2,1.0,25.0,0,1,3.0,4.0,3,5.0,0,2.0,0.0,12.0,1.0,3.0,3.0,131.96,3.0,3.0,131.96,3.4,0.0,0
19.0,1,1.0,21.0,4,1,2.0,3.0,5,4.0,0,6.0,0.0,11.0,1.0,1.0,3.0,290.81,3.0,1.0,290.81,2.4000000000000004,0.0,0
8.0,1,3.0,23.0,4,1,3.0,3.0,2,5.0,0,4.0,1.0,15.0,1.0,1.0,7.0,189.66,7.0,1.0,189.66,3.0,0.24999937500156252,0
9.0,2,1.0,23.0,4,0,3.0,3.0,3,4.0,0,2.0,0.0,13.0,0.0,1.0,0.0,122.1,0.0,1.0,122.1,3.0,0.0,1
6.0,0,3.0,31.0,3,0,2.0,3.0,2,3.0,0,2.0,0.0,12.0,0.0,1.0,1.0,145.39,1.0,1.0,145.39,2.4000000000000004,0.0,0
9.0,2,1.0,12.0,4,1,3.0,5.0,3,3.0,1,2.0,0.0,14.0,0.0,1.0,7.0,127.41,7.0,1.0,127.41,3.8,0.0,0
3.0,2,1.0,13.0,4,1,2.0,3.0,2,3.0,1,2.0,0.0,13.0,8.0,8.0,9.0,134.91,9.0,8.0,134.91,2.4000000000000004,0.0,0
17.0,2,1.0,35.0,6,1,2.0,3.0,2,2.0,2,2.0,0.0,25.0,1.0,1.0,17.0,145.41,17.0,1.0,145.41,2.4000000000000004,0.0,0
0.0,2,3.0,27.0,5,1,3.0,1.0,3,2.0,2,2.0,0.0,17.0,0.0,2.0,2.0,126.78,2.0,2.0,126.78,2.1999999999999997,0.0,0
19.0,1,1.0,8.0,1,1,2.0,3.0,2,2.0,1,3.0,0.0,11.0,1.0,1.0,4.0,173.79,4.0,1.0,173.79,2.4000000000000004,0.0,0
15.0,0,2.0,8.0,3,1,3.0,1.0,2,5.0,0,8.0,0.0,16.0,0.0,1.0,3.0,162.72,3.0,1.0,162.72,2.1999999999999997,0.0,0
30.0,1,3.0,13.0,5,1,2.0,1.0,2,2.0,1,1.0,1.0,18.0,0.0,1.0,9.0,152.2,9.0,1.0,152.2,1.6,0.9999900000999989,0
5.0,0,1.0,19.0,6,0,3.0,4.0,3,4.0,0,2.0,0.0,20.0,0.0,2.0,2.0,127.43,2.0,2.0,127.43,3.4,0.0,0
5.0,0,1.0,8.0,4,0,2.0,3.0,2,3.0,2,5.0,1.0,14.0,1.0,1.0,7.0,149.98,7.0,1.0,149.98,2.4000000000000004,0.19999960000080003,0
9.0,1,1.0,6.0,2,0,3.0,5.0,0,5.0,1,3.0,1.0,21.0,5.0,7.0,7.0,202.52,7.0,7.0,202.52,3.8,0.3333322222259259,0
6.0,2,1.0,15.0,0,1,3.0,3.0,3,2.0,0,1.0,0.0,13.0,1.0,4.0,10.0,127.81,10.0,4.0,127.81,3.0,0.0,0
13.0,1,3.0,16.0,1,0,2.0,4.0,2,4.0,1,8.0,0.0,12.0,1.0,1.0,3.0,168.52,3.0,1.0,168.52,2.8,0.0,0
0.0,2,3.0,16.0,4,1,2.0,3.0,2,2.0,2,1.0,0.0,14.0,0.0,1.0,1.0,149.5,1.0,1.0,149.5,2.4000000000000004,0.0,0
3.0,2,1.0,6.0,3,1,3.0,3.0,4,4.0,0,1.0,1.0,21.0,1.0,5.0,7.0,135.79,7.0,5.0,135.79,3.0,0.9999900000999989,0
15.0,0,1.0,32.0,3,0,2.0,3.0,0,5.0,0,4.0,1.0,17.0,0.0,2.0,0.0,231.91000000000003,0.0,2.0,231.91000000000003,2.4000000000000004,0.24999937500156252,0
8.0,0,3.0,14.0,5,0,3.0,4.0,0,2.0,0,5.0,1.0,11.0,2.0,4.0,12.0,203.77,12.0,4.0,203.77,3.4,0.19999960000080003,0
9.0,2,1.0,20.0,4,1,2.0,3.0,3,5.0,0,2.0,1.0,14.0,2.0,6.0,8.0,122.35,8.0,6.0,122.35,2.4000000000000004,0.49999750001249993,0
27.0,0,1.0,6.0,4,0,2.0,3.0,0,3.0,1,8.0,0.0,17.0,1.0,1.0,4.0,205.02,4.0,1.0,205.02,2.4000000000000004,0.0,0
9.0,1,1.0,8.0,4,0,3.0,1.0,3,2.0,0,2.0,0.0,13.0,6.0,7.0,7.0,120.11000000000001,7.0,7.0,120.11000000000001,2.1999999999999997,0.0,0
9.0,0,1.0,16.0,0,0,3.0,4.0,4,4.0,2,2.0,1.0,25.0,1.0,1.0,0.0,118.59,0.0,1.0,118.59,3.4,0.49999750001249993,1
2.0,2,1.0,6.0,4,0,3.0,3.0,4,2.0,1,2.0,0.0,15.0,0.0,1.0,2.0,137.6,2.0,1.0,137.6,3.0,0.0,0
27.0,1,1.0,9.0,4,1,2.0,3.0,1,2.0,0,4.0,0.0,14.0,1.0,1.0,9.0,277.79,9.0,1.0,277.79,2.4000000000000004,0.0,0
4.0,1,1.0,17.0,3,1,3.0,3.0,2,5.0,0,2.0,1.0,12.0,0.0,1.0,1.0,168.33,1.0,1.0,168.33,3.0,0.49999750001249993,0
4.0,1,1.0,30.0,3,0,3.0,4.0,2,5.0,2,2.0,0.0,19.0,0.0,1.0,8.0,168.12,8.0,1.0,168.12,3.4,0.0,0
30.0,1,3.0,9.0,4,0,2.0,4.0,2,2.0,2,6.0,0.0,17.0,0.0,1.0,5.0,151.71,5.0,1.0,151.71,2.8,0.0,0
16.0,1,1.0,9.0,4,1,3.0,5.0,5,2.0,0,4.0,0.0,15.0,1.0,1.0,7.0,297.4,7.0,1.0,297.4,3.8,0.0,0
22.0,1,1.0,10.0,3,1,2.0,4.0,5,3.0,0,3.0,0.0,13.0,1.0,1.0,0.0,287.11,0.0,1.0,287.11,2.8,0.0,0
9.0,0,1.0,9.0,1,1,2.0,3.0,4,4.0,0,2.0,0.0,12.0,1.0,1.0,7.0,136.92,7.0,1.0,136.92,2.4000000000000004,0.0,0
21.0,2,1.0,14.0,1,1,3.0,1.0,3,4.0,2,6.0,0.0,11.0,0.0,1.0,0.0,125.59,0.0,1.0,125.59,2.1999999999999997,0.0,0
0.0,2,1.0,14.0,4,1,3.0,3.0,3,3.0,1,2.0,0.0,11.0,1.0,1.0,3.0,125.16999999999999,3.0,1.0,125.16999999999999,3.0,0.0,0
2.0,1,1.0,13.0,4,1,2.0,3.0,2,2.0,1,2.0,1.0,11.0,0.0,1.0,0.0,166.23,0.0,1.0,166.23,2.4000000000000004,0.49999750001249993,0
21.0,1,1.0,6.0,4,1,3.0,4.0,5,2.0,2,7.0,0.0,12.0,1.0,1.0,0.0,282.65,0.0,1.0,282.65,3.4,0.0,0
2.0,1,1.0,6.0,4,0,2.0,4.0,1,2.0,1,4.0,0.0,14.0,1.0,1.0,7.0,261.24,7.0,1.0,261.24,2.8,0.0,0
7.0,2,1.0,14.0,1,0,2.0,1.0,3,3.0,0,1.0,0.0,17.0,1.0,1.0,0.0,125.85,0.0,1.0,125.85,1.6,0.0,0
17.0,1,3.0,11.0,5,1,2.0,3.0,5,4.0,0,8.0,0.0,11.0,1.0,3.0,10.0,282.13,10.0,3.0,282.13,2.4000000000000004,0.0,0
6.0,1,3.0,16.0,5,1,2.0,1.0,0,3.0,1,1.0,1.0,14.0,1.0,1.0,8.0,183.8,8.0,1.0,183.8,1.6,0.9999900000999989,0
0.0,2,1.0,31.0,4,0,3.0,1.0,3,2.0,2,2.0,1.0,12.0,1.0,1.0,1.0,129.94,1.0,1.0,129.94,2.1999999999999997,0.49999750001249993,0
9.0,1,1.0,6.0,4,1,2.0,3.0,4,3.0,0,2.0,0.0,22.0,0.0,1.0,1.0,112.22999999999999,1.0,1.0,112.22999999999999,2.4000000000000004,0.0,0
0.0,0,3.0,30.0,4,1,3.0,5.0,4,2.0,2,2.0,1.0,14.0,1.0,1.0,0.0,111.18,0.0,1.0,111.18,3.8,0.49999750001249993,1
0.0,2,1.0,10.0,4,1,3.0,3.0,3,2.0,2,2.0,1.0,20.0,0.0,2.0,2.0,128.75,2.0,2.0,128.75,3.0,0.49999750001249993,0
8.0,1,3.0,8.0,5,0,3.0,5.0,5,4.0,2,3.0,1.0,16.0,1.0,1.0,11.0,288.24,11.0,1.0,288.24,3.8,0.3333322222259259,1
28.0,0,1.0,14.0,3,1,2.0,4.0,1,4.0,1,2.0,1.0,15.0,3.0,2.0,0.0,235.76999999999998,0.0,2.0,235.76999999999998,2.8,0.49999750001249993,0
0.0,0,1.0,14.0,4,0,2.0,4.0,3,3.0,2,2.0,0.0,20.0,2.0,2.0,2.0,126.25,2.0,2.0,126.25,2.8,0.0,1
19.0,1,3.0,10.0,5,0,2.0,4.0,5,4.0,0,3.0,0.0,14.0,1.0,1.0,8.0,287.89,8.0,1.0,287.89,2.8,0.0,0
7.0,2,3.0,8.0,5,0,2.0,3.0,2,5.0,2,1.0,1.0,12.0,1.0,1.0,2.0,145.38,2.0,1.0,145.38,2.4000000000000004,0.9999900000999989,0
24.0,0,3.0,15.0,4,1,2.0,3.0,5,4.0,1,5.0,1.0,15.0,2.0,11.0,10.0,298.47,10.0,11.0,298.47,2.4000000000000004,0.19999960000080003,0
30.0,1,1.0,24.0,3,1,3.0,3.0,0,2.0,2,7.0,0.0,12.0,1.0,5.0,4.0,205.12,4.0,5.0,205.12,3.0,0.0,0
7.0,0,1.0,25.0,3,0,2.0,3.0,2,4.0,1,5.0,0.0,13.0,3.0,5.0,10.0,144.44,10.0,5.0,144.44,2.4000000000000004,0.0,0
9.0,0,1.0,6.0,0,1,2.0,3.0,3,3.0,2,1.0,1.0,11.0,0.0,1.0,2.0,121.53999999999999,2.0,1.0,121.53999999999999,2.4000000000000004,0.9999900000999989,0
17.0,1,1.0,10.0,4,1,3.0,1.0,5,5.0,1,2.0,0.0,14.0,1.0,14.0,13.0,291.9,13.0,14.0,291.9,2.1999999999999997,0.0,0
7.0,0,2.0,17.0,4,1,2.0,4.0,2,4.0,0,5.0,0.0,11.0,0.0,1.0,8.0,144.9,8.0,1.0,144.9,2.8,0.0,0
8.0,2,1.0,12.0,4,1,3.0,3.0,3,3.0,0,1.0,1.0,14.0,1.0,2.0,2.0,135.06,2.0,2.0,135.06,3.0,0.9999900000999989,0
15.0,2,1.0,14.0,0,0,3.0,1.0,2,4.0,0,7.0,1.0,16.0,0.0,1.0,0.0,123.72,0.0,1.0,123.72,2.1999999999999997,0.14285693877580175,0
16.0,1,3.0,10.0,5,0,2.0,4.0,0,2.0,2,4.0,0.0,14.0,10.0,15.0,17.0,202.31,17.0,15.0,202.31,2.8,0.0,0
9.0,1,1.0,8.0,4,0,2.0,3.0,2,4.0,2,10.0,1.0,11.0,4.0,5.0,12.0,154.1,12.0,5.0,154.1,2.4000000000000004,0.0999999000001,0
7.0,1,1.0,21.0,3,0,3.0,3.0,0,2.0,0,2.0,0.0,11.0,0.0,1.0,5.0,179.78,5.0,1.0,179.78,3.0,0.0,1
1.0,0,1.0,8.0,4,1,2.0,4.0,4,2.0,0,2.0,1.0,12.0,2.0,2.0,2.0,138.67,2.0,2.0,138.67,2.8,0.49999750001249993,0
24.0,0,1.0,12.0,0,0,3.0,4.0,3,3.0,2,1.0,0.0,14.0,7.0,7.0,7.0,128.38,7.0,7.0,128.38,3.4,0.0,0
3.0,0,1.0,15.0,3,0,3.0,3.0,2,3.0,2,8.0,1.0,18.0,1.0,1.0,7.0,146.95,7.0,1.0,146.95,3.0,0.12499984375019532,0
0.0,2,1.0,13.0,1,0,2.0,3.0,3,3.0,1,4.0,1.0,13.0,1.0,7.0,7.0,133.39,7.0,7.0,133.39,2.4000000000000004,0.24999937500156252,1
9.0,2,1.0,6.0,2,1,2.0,3.0,3,5.0,2,3.0,0.0,11.0,0.0,1.0,2.0,120.80000000000001,2.0,1.0,120.80000000000001,2.4000000000000004,0.0,0
9.0,2,1.0,6.0,0,0,2.0,3.0,3,4.0,2,2.0,0.0,18.0,1.0,2.0,1.0,120.96000000000001,1.0,2.0,120.96000000000001,2.4000000000000004,0.0,0
5.0,1,3.0,14.0,3,1,2.0,1.0,2,2.0,0,2.0,0.0,15.0,0.0,1.0,8.0,162.09,8.0,1.0,162.09,1.6,0.0,0
18.0,0,1.0,31.0,3,0,2.0,3.0,5,4.0,2,4.0,0.0,22.0,1.0,1.0,0.0,280.61,0.0,1.0,280.61,2.4000000000000004,0.0,0
12.0,1,1.0,19.0,3,0,3.0,4.0,1,4.0,1,7.0,1.0,13.0,1.0,15.0,2.0,271.23,2.0,15.0,271.23,3.4,0.14285693877580175,0
30.0,2,1.0,14.0,4,1,2.0,3.0,3,3.0,1,2.0,0.0,12.0,2.0,2.0,2.0,123.72,2.0,2.0,123.72,2.4000000000000004,0.0,0
0.0,2,1.0,13.0,4,1,3.0,3.0,2,3.0,0,2.0,0.0,18.0,1.0,1.0,1.0,148.83,1.0,1.0,148.83,3.0,0.0,1
2.0,2,1.0,29.0,3,1,3.0,3.0,4,5.0,2,1.0,0.0,13.0,0.0,1.0,3.0,139.04,3.0,1.0,139.04,3.0,0.0,1
3.0,2,1.0,12.0,1,0,2.0,4.0,2,2.0,0,1.0,0.0,12.0,5.0,6.0,7.0,146.27,7.0,6.0,146.27,2.8,0.0,0
9.0,1,1.0,16.0,1,0,3.0,3.0,0,3.0,0,4.0,0.0,12.0,0.0,1.0,7.0,170.94,7.0,1.0,170.94,3.0,0.0,0
19.0,2,2.0,6.0,4,0,2.0,3.0,3,5.0,2,7.0,0.0,12.0,3.0,5.0,7.0,134.23,7.0,5.0,134.23,2.4000000000000004,0.0,0
1.0,0,1.0,6.0,4,0,2.0,5.0,2,2.0,0,1.0,0.0,11.0,7.0,7.0,5.0,166.74,5.0,7.0,166.74,3.2,0.0,0
23.0,1,1.0,34.0,4,0,2.0,3.0,1,5.0,0,5.0,1.0,11.0,1.0,1.0,2.0,268.8,2.0,1.0,268.8,2.4000000000000004,0.19999960000080003,0
3.0,1,3.0,31.0,5,1,2.0,4.0,0,4.0,2,3.0,1.0,12.0,0.0,1.0,0.0,190.94,0.0,1.0,190.94,2.8,0.3333322222259259,1
15.0,1,3.0,11.0,4,1,3.0,3.0,0,4.0,2,10.0,1.0,19.0,5.0,7.0,7.0,184.46,7.0,7.0,184.46,3.0,0.0999999000001,1
3.0,1,1.0,23.0,3,0,3.0,3.0,0,5.0,0,2.0,1.0,23.0,0.0,1.0,3.0,219.16000000000003,3.0,1.0,219.16000000000003,3.0,0.49999750001249993,0
12.0,2,1.0,24.0,4,1,2.0,3.0,2,3.0,2,1.0,0.0,11.0,0.0,1.0,7.0,145.34,7.0,1.0,145.34,2.4000000000000004,0.0,0
4.0,0,3.0,8.0,4,0,2.0,3.0,0,3.0,1,2.0,1.0,19.0,3.0,9.0,6.0,198.52,6.0,9.0,198.52,2.4000000000000004,0.49999750001249993,0
14.0,0,3.0,16.0,3,1,2.0,5.0,2,4.0,2,2.0,0.0,13.0,3.0,11.0,9.0,161.51,9.0,11.0,161.51,3.2,0.0,0
9.0,0,3.0,6.0,4,0,2.0,3.0,3,4.0,2,2.0,1.0,11.0,1.0,2.0,2.0,123.02000000000001,2.0,2.0,123.02000000000001,2.4000000000000004,0.49999750001249993,1
7.0,2,1.0,14.0,4,1,2.0,3.0,3,5.0,0,5.0,0.0,12.0,1.0,1.0,2.0,123.62,2.0,1.0,123.62,2.4000000000000004,0.0,1
15.0,0,1.0,8.0,4,1,2.0,3.0,1,3.0,0,1.0,1.0,13.0,1.0,2.0,10.0,278.61,10.0,2.0,278.61,2.4000000000000004,0.9999900000999989,0
28.0,1,1.0,8.0,3,0,2.0,5.0,5,3.0,0,5.0,0.0,14.0,1.0,9.0,11.0,291.87,11.0,9.0,291.87,3.2,0.0,0
29.0,1,2.0,14.0,4,1,2.0,3.0,5,4.0,2,7.0,0.0,15.0,1.0,7.0,7.0,297.17,7.0,7.0,297.17,2.4000000000000004,0.0,0
13.0,0,1.0,22.0,4,1,3.0,3.0,3,3.0,1,10.0,0.0,16.0,1.0,1.0,0.0,135.44,0.0,1.0,135.44,3.0,0.0,0
7.0,1,1.0,15.0,4,1,2.0,3.0,0,2.0,1,1.0,0.0,11.0,1.0,1.0,6.0,185.0,6.0,1.0,185.0,2.4000000000000004,0.0,0
13.0,2,1.0,8.0,4,1,3.0,3.0,2,2.0,2,2.0,0.0,13.0,3.0,8.0,8.0,146.61,8.0,8.0,146.61,3.0,0.0,0
14.0,0,3.0,6.0,5,0,3.0,3.0,2,5.0,1,1.0,0.0,17.0,0.0,1.0,7.0,141.03,7.0,1.0,141.03,3.0,0.0,0
8.0,0,1.0,10.0,4,1,2.0,3.0,2,3.0,2,2.0,1.0,11.0,1.0,1.0,1.0,142.49,1.0,1.0,142.49,2.4000000000000004,0.49999750001249993,0
24.0,1,2.0,11.0,4,1,2.0,3.0,1,4.0,1,2.0,1.0,11.0,1.0,2.0,10.0,240.26,10.0,2.0,240.26,2.4000000000000004,0.49999750001249993,0
11.0,1,3.0,8.0,4,0,2.0,3.0,2,5.0,1,4.0,0.0,15.0,0.0,1.0,7.0,168.93,7.0,1.0,168.93,2.4000000000000004,0.0,0
7.0,1,3.0,21.0,3,0,3.0,3.0,2,5.0,2,2.0,0.0,12.0,1.0,9.0,6.0,161.25,6.0,9.0,161.25,3.0,0.0,0
0.0,2,1.0,25.0,3,1,3.0,3.0,4,2.0,0,4.0,0.0,11.0,1.0,1.0,2.0,136.69,2.0,1.0,136.69,3.0,0.0,0
20.0,1,1.0,13.0,3,0,2.0,4.0,0,5.0,0,8.0,1.0,14.0,4.0,5.0,9.0,200.08,9.0,5.0,200.08,2.8,0.12499984375019532,1
13.0,2,1.0,14.0,4,1,2.0,3.0,3,4.0,0,4.0,0.0,22.0,1.0,1.0,3.0,123.87,3.0,1.0,123.87,2.4000000000000004,0.0,0
9.0,0,3.0,13.0,5,0,2.0,1.0,2,5.0,0,3.0,0.0,16.0,5.0,6.0,13.0,146.39,13.0,6.0,146.39,1.6,0.0,0
21.0,1,1.0,10.0,4,1,2.0,3.0,0,2.0,2,2.0,0.0,11.0,1.0,1.0,8.0,178.98,8.0,1.0,178.98,2.4000000000000004,0.0,0
0.0,2,3.0,14.0,0,0,3.0,1.0,3,2.0,0,9.0,0.0,14.0,1.0,1.0,0.0,125.34,0.0,1.0,125.34,2.1999999999999997,0.0,0
24.0,1,1.0,17.0,2,0,2.0,4.0,1,4.0,2,4.0,0.0,16.0,0.0,1.0,3.0,231.42000000000002,3.0,1.0,231.42000000000002,2.8,0.0,0
9.0,0,1.0,6.0,4,0,3.0,3.0,4,2.0,2,2.0,0.0,15.0,1.0,1.0,0.0,116.11000000000001,0.0,1.0,116.11000000000001,3.0,0.0,0
8.0,1,1.0,6.0,3,0,2.0,4.0,2,2.0,0,1.0,0.0,12.0,1.0,1.0,0.0,153.63,0.0,1.0,153.63,2.8,0.0,0
0.0,0,3.0,8.0,4,1,2.0,5.0,2,2.0,2,4.0,0.0,20.0,1.0,1.0,0.0,150.71,0.0,1.0,150.71,3.2,0.0,0
18.0,1,3.0,19.0,5,1,2.0,1.0,1,3.0,2,7.0,1.0,17.0,2.0,2.0,8.0,236.95,8.0,2.0,236.95,1.6,0.14285693877580175,1
29.0,1,1.0,29.0,4,1,3.0,3.0,1,4.0,0,5.0,1.0,12.0,11.0,2.0,9.0,234.01999999999998,9.0,2.0,234.01999999999998,3.0,0.19999960000080003,0
9.0,0,1.0,32.0,2,0,3.0,4.0,3,3.0,1,2.0,0.0,20.0,1.0,1.0,0.0,120.28999999999999,0.0,1.0,120.28999999999999,3.4,0.0,0
13.0,1,1.0,8.0,3,0,2.0,1.0,2,3.0,1,6.0,0.0,20.0,5.0,11.0,8.0,163.77,8.0,11.0,163.77,1.6,0.0,0
7.0,1,1.0,35.0,3,1,2.0,3.0,2,3.0,0,5.0,0.0,13.0,0.0,7.0,7.0,154.29,7.0,7.0,154.29,2.4000000000000004,0.0,0
0.0,0,3.0,8.0,4,0,3.0,4.0,3,2.0,2,8.0,0.0,14.0,0.0,1.0,0.0,127.85,0.0,1.0,127.85,3.4,0.0,1
0.0,0,3.0,24.0,5,0,3.0,3.0,2,3.0,0,1.0,1.0,18.0,3.0,3.0,2.0,146.14,2.0,3.0,146.14,3.0,0.9999900000999989,1
11.0,0,1.0,14.0,4,1,2.0,1.0,3,3.0,1,2.0,0.0,11.0,0.0,1.0,3.0,126.1,3.0,1.0,126.1,1.6,0.0,0
7.0,1,1.0,8.0,1,0,3.0,3.0,2,2.0,2,2.0,0.0,11.0,1.0,4.0,11.0,166.87,11.0,4.0,166.87,3.0,0.0,0
1.0,2,3.0,32.0,4,1,2.0,4.0,2,5.0,0,2.0,0.0,11.0,1.0,1.0,4.0,147.24,4.0,1.0,147.24,2.8,0.0,0
